Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
23136.0677486,220932.15625,228074.796875,709080.9375,319575.78125,-709114.3125,335379.34375,236336.265625,-708353.0,-0.0517578125,0.99853515625,0.0830078125,0.8850097060203552,2.471923589706421,-0.8850097060203552,60.0,1409256.0,1.0
23136.0677629,220650.0,227835.359375,709068.375,319332.15625,-709131.75,335170.0625,236078.15625,-708371.0,-0.0537109375,0.997802734375,0.08203125,0.9765624403953552,2.532958745956421,-0.7324218153953552,60.0,1409257.0,1.0
23136.0696715,220273.140625,227442.6875,709054.25,318876.96875,-709139.6875,334786.78125,235658.03125,-708379.1875,-0.052490234375,0.996337890625,0.08203125,0.9460448622703552,2.655029058456421,-0.7629393935203552,60.0,1409258.0,1.0
23136.07218,220628.625,227716.8125,709073.125,319127.59375,-709114.9375,334994.90625,235945.390625,-708354.0,-0.0537109375,0.995361328125,0.080810546875,1.0375975370407104,2.655029058456421,-0.7019042372703552,60.0,1409259.0,1.0
23136.0752692,220908.46875,228012.03125,709080.625,319457.9375,-709105.75,335253.21875,236266.796875,-708344.8125,-0.051513671875,0.997314453125,0.078857421875,1.1291502714157104,2.685546636581421,-0.5187987685203552,60.0,1409260.0,1.0
23136.0752809,220907.671875,228059.78125,709082.375,319533.3125,-709113.5,335311.6875,236323.484375,-708352.75,-0.05322265625,0.99609375,0.080078125,1.1901854276657104,2.716064214706421,-0.4272460639476776,60.0,1409261.0,1.0
23136.0770158,220633.1875,227830.453125,709074.0,319299.96875,-709126.1875,335112.03125,236078.234375,-708364.875,-0.052734375,0.9951171875,0.0791015625,1.2207030057907104,2.868652105331421,-0.4577636420726776,60.0,1409262.0,1.0
23136.0909385,220252.671875,227431.421875,709057.625,318839.15625,-709144.375,334724.90625,235656.78125,-708383.0625,-0.052490234375,0.9951171875,0.07958984375,1.2207030057907104,2.960204839706421,-0.4882812201976776,60.0,1409263.0,1.0
23136.1034358,220601.09375,227700.0,709074.375,319085.75,-709127.0,334930.0,235940.46875,-708365.8125,-0.052001953125,0.994140625,0.08251953125,1.1901854276657104,2.990722417831421,-0.4577636420726776,60.0,1409264.0,1.0
23136.1090001,220888.4375,228011.40625,709084.6875,319431.65625,-709119.3125,335206.09375,236274.21875,-708357.5625,-0.052978515625,0.994384765625,0.079345703125,1.2207030057907104,2.960204839706421,-0.3356933295726776,60.0,1409265.0,1.0
23136.1090132,220879.765625,228055.21875,709082.0625,319500.40625,-709126.8125,335263.21875,236323.03125,-708365.375,-0.0556640625,0.997314453125,0.078125,1.2512205839157104,3.143310308456421,-0.2746581733226776,60.0,1409266.0,1.0
23136.1109263,220604.046875,227826.96875,709069.0625,319265.71875,-709134.8125,335063.9375,236074.390625,-708373.6875,-0.05517578125,0.9970703125,0.0810546875,1.2512205839157104,3.204345464706421,-0.2136230319738388,60.0,1409267.0,1.0
23136.1134305,220232.109375,227436.703125,709054.0625,318814.84375,-709143.75,334684.125,235656.59375,-708382.625,-0.0546875,0.997314453125,0.085205078125,1.2512205839157104,3.295898199081421,-0.1220703050494194,60.0,1409268.0,1.0
23136.1159328,220583.46875,227708.046875,709073.625,319067.78125,-709121.5625,334893.0,235943.59375,-708360.0625,-0.0556640625,0.995849609375,0.082763671875,1.2207030057907104,3.234863042831421,-0.1831054538488388,60.0,1409269.0,1.0
23136.1184264,220867.34375,228017.84375,709082.75,319415.03125,-709112.4375,335169.0625,236279.765625,-708351.125,-0.0546875,0.995361328125,0.08251953125,1.1901854276657104,3.265380620956421,-0.1525878757238388,60.0,1409270.0,1.0
23136.1209253,220863.234375,228066.65625,709083.3125,319488.59375,-709110.3125,335232.1875,236335.640625,-708348.8125,-0.05517578125,0.9951171875,0.083984375,1.2207030057907104,3.387450933456421,-0.0915527269244194,60.0,1409271.0,1.0
23136.1234391,220580.609375,227831.25,709073.1875,319250.34375,-709128.5,335031.03125,236083.875,-708366.9375,-0.05419921875,0.993408203125,0.08154296875,1.3122557401657104,3.417968511581421,0.03051757626235485,60.0,1409272.0,1.0
23136.126513,220202.15625,227437.0625,709056.75,318795.875,-709144.0625,334652.03125,235665.0,-708382.8125,-0.05517578125,0.993896484375,0.0810546875,1.3427733182907104,3.387450933456421,0.0,60.0,1409273.0,1.0
23136.1265223,220548.25,227694.640625,709073.5625,319035.40625,-709126.0,334850.25,235938.234375,-708364.875,-0.054443359375,0.994873046875,0.080322265625,1.4648436307907104,3.326415777206421,-0.0915527269244194,60.0,1409274.0,1.0
23136.1309379,220842.671875,228002.375,709084.4375,319379.53125,-709113.625,335122.75,236269.65625,-708352.8125,-0.0546875,0.995361328125,0.079345703125,1.5563963651657104,3.295898199081421,0.03051757626235485,60.0,1409275.0,1.0
23136.1339974,220843.109375,228052.453125,709082.6875,319452.75,-709113.125,335181.6875,236323.3125,-708352.0,-0.055419921875,0.994873046875,0.080322265625,1.6174315214157104,3.387450933456421,0.0,60.0,1409276.0,1.0
23136.1340105,220570.515625,227823.203125,709070.4375,319221.71875,-709117.4375,334987.21875,236081.109375,-708356.25,-0.05712890625,0.9951171875,0.08154296875,1.6479490995407104,3.326415777206421,0.1525878757238388,60.0,1409277.0,1.0
23136.1409387,220190.703125,227426.5,709057.1875,318767.90625,-709128.625,334609.5625,235664.203125,-708367.375,-0.05615234375,0.9951171875,0.081298828125,1.7089842557907104,3.387450933456421,0.3051757514476776,60.0,1409278.0,1.0
23136.147184,220537.875,227688.375,709073.875,319009.125,-709109.5,334808.6875,235942.25,-708348.25,-0.056396484375,0.994873046875,0.083740234375,1.7089842557907104,3.234863042831421,0.2746581733226776,60.0,1409279.0,1.0
23136.1570843,220825.046875,227997.640625,709082.8125,319351.375,-709097.125,335081.09375,236272.34375,-708335.9375,-0.057373046875,0.9951171875,0.08203125,1.7395018339157104,3.295898199081421,0.3356933295726776,60.0,1409280.0,1.0
23136.1570979,220823.09375,228044.84375,709080.8125,319414.9375,-709100.5625,335135.46875,236318.84375,-708339.4375,-0.05859375,0.99560546875,0.083984375,1.8310545682907104,3.265380620956421,0.3662109076976776,60.0,1409281.0,1.0
23136.1571015,220549.40625,227813.546875,709069.1875,319174.53125,-709113.0,334935.0,236068.765625,-708351.75,-0.05810546875,0.9951171875,0.0810546875,1.9531248807907104,3.204345464706421,0.3967284858226776,60.0,1409282.0,1.0
23136.1602753,220173.71875,227417.828125,709056.5625,318714.4375,-709132.5625,334555.03125,235648.28125,-708371.3125,-0.0615234375,0.994873046875,0.080078125,2.105712652206421,3.143310308456421,0.3662109076976776,60.0,1409283.0,1.0
23136.1602902,220524.921875,227684.359375,709074.4375,318957.0,-709110.1875,334757.875,235930.625,-708348.75,-0.060302734375,0.99365234375,0.082275390625,2.288818120956421,2.838134527206421,0.3967284858226776,60.0,1409284.0,1.0
23136.1709313,220819.953125,227998.890625,709086.625,319305.25,-709102.25,335035.78125,236268.40625,-708340.5625,-0.0625,0.991943359375,0.082275390625,2.380370855331421,2.746581792831421,0.3051757514476776,60.0,1409285.0,1.0
23136.1783446,220804.84375,228031.078125,709082.0625,319368.28125,-709111.75,335085.84375,236312.578125,-708350.3125,-0.06103515625,0.9921875,0.079833984375,2.593993902206421,2.563476324081421,0.3051757514476776,60.0,1409286.0,1.0
23136.1783587,220527.6875,227791.203125,709066.5625,319122.9375,-709123.9375,334878.84375,236057.140625,-708362.6875,-0.061279296875,0.990234375,0.0810546875,2.838134527206421,2.410888433456421,0.2136230319738388,60.0,1409287.0,1.0
23136.1783624,220150.03125,227392.796875,709050.1875,318653.8125,-709132.75,334486.71875,235626.921875,-708371.1875,-0.0595703125,0.990234375,0.083251953125,3.051757574081421,2.258300542831421,0.2441406100988388,60.0,1409288.0,1.0
23136.1809192,220497.90625,227659.5,709067.9375,318894.59375,-709118.625,334686.53125,235904.96875,-708356.875,-0.05712890625,0.98876953125,0.08251953125,3.326415777206421,2.136230230331421,0.2136230319738388,60.0,1409289.0,1.0
23136.1921839,220791.703125,227975.640625,709081.0625,319248.0,-709108.4375,334969.4375,236246.421875,-708346.8125,-0.0576171875,0.9892578125,0.081298828125,3.570556402206421,1.9531248807907104,0.2441406100988388,60.0,1409290.0,1.0
23136.1952571,220793.578125,228027.40625,709081.5,319322.9375,-709109.5625,335032.46875,236300.953125,-708347.625,-0.0576171875,0.98583984375,0.0830078125,3.845214605331421,1.7700194120407104,0.2746581733226776,60.0,1409291.0,1.0
23136.1952663,220518.921875,227789.953125,709069.0,319082.34375,-709126.5,334827.90625,236046.59375,-708364.8125,-0.056396484375,0.9873046875,0.0810546875,4.333495616912842,1.6784666776657104,0.2136230319738388,60.0,1409292.0,1.0
23136.1984041,220150.75,227402.8125,709055.9375,318629.5,-709133.1875,334450.78125,235628.796875,-708371.625,-0.058349609375,0.998046875,0.084716796875,4.730224132537842,1.5563963651657104,0.2136230319738388,60.0,1409293.0,1.0
23136.2127579,220502.65625,227673.53125,709075.4375,318877.78125,-709115.5625,334657.40625,235912.21875,-708354.1875,-0.05419921875,1.008056640625,0.08447265625,4.760741710662842,1.5563963651657104,0.1220703050494194,60.0,1409294.0,1.0
23136.2127856,220785.53125,227971.890625,709081.6875,319215.8125,-709110.8125,334923.84375,236236.40625,-708349.25,-0.05224609375,1.010498046875,0.082275390625,4.638671398162842,1.3122557401657104,0.2746581733226776,60.0,1409295.0,1.0
23136.214689,220780.171875,228003.265625,709078.0,319274.65625,-709118.0,334969.96875,236277.625,-708356.4375,-0.05322265625,1.009765625,0.0791015625,4.425048351287842,1.3122557401657104,0.4577636420726776,60.0,1409296.0,1.0
23136.2227433,220521.34375,227788.609375,709065.4375,319051.125,-709123.875,334782.5625,236041.40625,-708362.375,-0.052490234375,1.00537109375,0.07861328125,4.425048351287842,1.2512205839157104,0.5187987685203552,60.0,1409297.0,1.0
23136.2227571,220146.28125,227397.546875,709053.0625,318596.6875,-709134.4375,334402.125,235621.90625,-708373.3125,-0.052734375,1.00537109375,0.080810546875,4.394530773162842,1.2207030057907104,0.4882812201976776,60.0,1409298.0,1.0
23136.22469,220488.609375,227649.671875,709070.125,318824.3125,-709108.75,334589.0,235888.609375,-708347.75,-0.052978515625,1.004638671875,0.0791015625,4.364013195037842,1.1901854276657104,0.4577636420726776,60.0,1409299.0,1.0
23136.2271603,220786.15625,227959.734375,709082.1875,319174.6875,-709098.75,334868.84375,236227.546875,-708337.375,-0.055908203125,1.003173828125,0.080078125,4.302978038787842,1.1291502714157104,0.2746581733226776,60.0,1409300.0,1.0
23136.2309596,220787.59375,228005.6875,709080.875,319245.40625,-709107.4375,334928.46875,236278.609375,-708346.125,-0.057373046875,1.002197265625,0.078857421875,4.272460460662842,1.1596678495407104,0.1831054538488388,60.0,1409301.0,1.0
23136.2377248,220519.453125,227778.40625,709066.6875,319011.8125,-709121.8125,334735.1875,236035.59375,-708360.0625,-0.058349609375,1.000244140625,0.077880859375,4.180907726287842,1.0681151151657104,0.1831054538488388,60.0,1409302.0,1.0
23136.2377363,220145.921875,227385.296875,709051.75,318551.625,-709135.9375,334353.40625,235613.6875,-708374.1875,-0.05810546875,0.998046875,0.07958984375,4.089354991912842,1.0375975370407104,-0.2136230319738388,60.0,1409303.0,1.0
23136.2434198,220503.90625,227656.8125,709067.75,318794.0,-709115.9375,334554.9375,235890.9375,-708354.25,-0.056640625,0.99755859375,0.076171875,4.089354991912842,1.0375975370407104,-0.3051757514476776,60.0,1409304.0,1.0
23136.2552788,220804.765625,227975.375,709077.8125,319144.46875,-709112.6875,334835.9375,236230.40625,-708351.0625,-0.0576171875,0.996337890625,0.078125,3.967284917831421,0.9155272841453552,-0.4882812201976776,60.0,1409305.0,1.0
23136.255294,220807.4375,228029.296875,709079.8125,319222.4375,-709111.4375,334903.1875,236288.53125,-708349.6875,-0.05615234375,0.99755859375,0.077392578125,3.906249761581421,0.7934569716453552,-0.6408690810203552,60.0,1409306.0,1.0
23136.2572326,220539.578125,227805.234375,709068.5625,318994.375,-709121.375,334711.65625,236045.15625,-708359.625,-0.0537109375,1.0009765625,0.077392578125,3.723144292831421,0.7019042372703552,-0.6713866591453552,60.0,1409307.0,1.0
23136.262204,220166.75,227417.484375,709054.25,318545.09375,-709130.5,334340.1875,235631.46875,-708368.9375,-0.05322265625,0.997802734375,0.078125,3.601073980331421,0.6103515028953552,-0.7019042372703552,60.0,1409308.0,1.0
23136.2672073,220513.46875,227678.28125,709070.5,318782.375,-709115.75,334537.3125,235904.171875,-708354.1875,-0.05224609375,0.9990234375,0.07666015625,3.540038824081421,0.7019042372703552,-0.7324218153953552,60.0,1409309.0,1.0
23136.2696989,220804.3125,227979.125,709079.875,319129.09375,-709114.3125,334812.96875,236237.46875,-708352.1875,-0.05419921875,0.9990234375,0.0771484375,3.356933355331421,0.7019042372703552,-0.7629393935203552,60.0,1409310.0,1.0
23136.2728216,220802.34375,228025.359375,709077.75,319199.8125,-709117.0625,334872.59375,236287.640625,-708355.0625,-0.051025390625,0.999755859375,0.07421875,3.204345464706421,0.7324218153953552,-0.7324218153953552,60.0,1409311.0,1.0
23136.2728369,220536.453125,227802.28125,709064.3125,318970.3125,-709124.6875,334677.875,236044.984375,-708362.6875,-0.052001953125,1.001220703125,0.0751953125,3.082275152206421,0.7934569716453552,-1.0070799589157104,60.0,1409312.0,1.0
23136.2746918,220157.359375,227405.40625,709051.0,318514.6875,-709137.8125,334296.8125,235625.3125,-708376.4375,-0.051513671875,1.001953125,0.07763671875,2.960204839706421,0.8850097060203552,-1.0375975370407104,60.0,1409313.0,1.0
23136.2834605,220510.96875,227675.140625,709070.75,318762.53125,-709123.9375,334504.40625,235907.109375,-708362.6875,-0.053466796875,1.0029296875,0.07470703125,2.777099370956421,0.9460448622703552,-1.0986326932907104,60.0,1409314.0,1.0
23136.2897125,220805.5625,227986.734375,709079.4375,319109.25,-709113.625,334781.84375,236244.09375,-708352.375,-0.053466796875,1.003173828125,0.076904296875,2.685546636581421,1.0375975370407104,-1.0986326932907104,60.0,1409315.0,1.0
23136.3015444,220808.515625,228039.03125,709076.9375,319184.09375,-709119.25,334845.25,236300.953125,-708357.5,-0.05029296875,1.003662109375,0.0771484375,2.471923589706421,1.0375975370407104,-1.0986326932907104,60.0,1409316.0,1.0
23136.3015582,220546.375,227822.40625,709066.5,318958.34375,-709130.0625,334656.78125,236063.578125,-708368.375,-0.052978515625,1.0029296875,0.075439453125,2.349853277206421,1.0986326932907104,-1.0986326932907104,60.0,1409317.0,1.0
23136.3084503,220163.0,227423.828125,709050.9375,318502.8125,-709135.75,334278.3125,235643.8125,-708374.0,-0.05517578125,1.000244140625,0.075439453125,2.227782964706421,1.1596678495407104,-1.2207030057907104,60.0,1409318.0,1.0
23136.3109611,220502.921875,227680.78125,709066.8125,318735.25,-709124.4375,334472.78125,235912.578125,-708362.5,-0.05517578125,1.001708984375,0.077880859375,2.136230230331421,1.2207030057907104,-1.2512205839157104,60.0,1409319.0,1.0
23136.3159552,220806.28125,228004.171875,709080.0625,319093.34375,-709116.4375,334763.15625,236260.09375,-708354.5625,-0.053466796875,1.001220703125,0.076171875,2.044677495956421,1.2512205839157104,-1.4038084745407104,60.0,1409320.0,1.0
23136.3184846,220813.703125,228065.5,709078.8125,319174.78125,-709117.25,334832.8125,236321.515625,-708355.5,-0.054443359375,0.998046875,0.075927734375,1.9226073026657104,1.3732908964157104,-1.3732908964157104,60.0,1409321.0,1.0
23136.3209622,220539.21875,227832.59375,709063.0,318945.0,-709124.9375,334640.6875,236078.234375,-708363.375,-0.05517578125,0.997314453125,0.07568359375,2.014159917831421,1.3732908964157104,-1.4953612089157104,60.0,1409322.0,1.0
23136.3240362,220153.421875,227425.171875,709048.25,318487.4375,-709137.75,334261.25,235655.34375,-708375.8125,-0.055908203125,0.9970703125,0.080322265625,1.9531248807907104,1.3732908964157104,-1.4343260526657104,60.0,1409323.0,1.0
23136.3240457,220498.09375,227683.828125,709066.125,318722.3125,-709123.3125,334458.03125,235924.109375,-708361.625,-0.054443359375,0.996826171875,0.07861328125,1.9531248807907104,1.4648436307907104,-1.3732908964157104,60.0,1409324.0,1.0
23136.332268,220793.5,227992.625,709075.4375,319067.6875,-709121.4375,334736.15625,236257.59375,-708359.625,-0.055908203125,0.99560546875,0.077392578125,1.9836424589157104,1.4953612089157104,-1.4953612089157104,60.0,1409325.0,1.0
23136.3578077,220802.25,228050.03125,709076.125,319149.40625,-709122.375,334810.1875,236320.171875,-708360.625,-0.05517578125,0.997314453125,0.07421875,1.9531248807907104,1.4953612089157104,-1.3732908964157104,60.0,1409326.0,1.0
23136.3578209,220532.6875,227821.234375,709060.875,318918.8125,-709131.375,334617.78125,236078.59375,-708369.9375,-0.05419921875,0.9970703125,0.07568359375,2.075195074081421,1.6479490995407104,-1.4038084745407104,60.0,1409327.0,1.0
23136.3603402,220155.9375,227431.515625,709047.25,318471.96875,-709133.5625,334249.78125,235666.875,-708372.0625,-0.054443359375,0.996826171875,0.074462890625,2.105712652206421,1.7395018339157104,-1.4038084745407104,60.0,1409328.0,1.0
23136.3603509,220505.25,227698.578125,709065.875,318712.5625,-709115.5,334452.21875,235940.828125,-708354.1875,-0.052734375,0.99853515625,0.076904296875,2.136230230331421,1.8920897245407104,-1.3427733182907104,60.0,1409329.0,1.0
23136.3677485,220798.328125,228006.484375,709075.3125,319060.78125,-709109.1875,334731.25,236276.015625,-708347.5625,-0.0537109375,0.99951171875,0.075439453125,2.258300542831421,2.014159917831421,-1.3427733182907104,60.0,1409330.0,1.0
23136.367761,220794.203125,228049.5,709073.625,319127.75,-709112.1875,334790.4375,236323.75,-708350.625,-0.05322265625,1.00146484375,0.076416015625,2.227782964706421,2.105712652206421,-1.1291502714157104,60.0,1409331.0,1.0
23136.3677643,220529.390625,227826.78125,709060.875,318901.84375,-709127.625,334604.03125,236084.140625,-708366.25,-0.052001953125,1.00146484375,0.07666015625,2.349853277206421,2.288818120956421,-1.0681151151657104,60.0,1409332.0,1.0
23136.3677677,220145.734375,227430.703125,709045.75,318449.25,-709134.6875,334228.25,235665.453125,-708373.375,-0.05224609375,1.001708984375,0.07568359375,2.349853277206421,2.410888433456421,-0.9155272841453552,60.0,1409333.0,1.0
23136.3727832,220496.296875,227700.890625,709065.5625,318697.8125,-709112.875,334437.0,235946.71875,-708351.375,-0.051513671875,1.000732421875,0.0732421875,2.410888433456421,2.624511480331421,-0.7324218153953552,60.0,1409334.0,1.0
23136.3727954,220798.953125,228019.640625,709077.1875,319056.25,-709109.8125,334722.9375,236290.5,-708348.0,-0.050048828125,1.0009765625,0.075927734375,2.502441167831421,2.777099370956421,-0.5187987685203552,60.0,1409335.0,1.0
23136.374671,220801.09375,228072.390625,709075.9375,319139.65625,-709111.4375,334793.46875,236350.671875,-708349.8125,-0.0498046875,1.0009765625,0.072265625,2.502441167831421,2.960204839706421,-0.3662109076976776,60.0,1409336.0,1.0
23136.3771914,220528.125,227835.71875,709062.875,318907.65625,-709119.5625,334599.90625,236106.046875,-708358.0,-0.049072265625,0.999267578125,0.0693359375,2.563476324081421,3.204345464706421,-0.2746581733226776,60.0,1409337.0,1.0
23136.3846765,220145.109375,227425.25,709047.875,318444.0625,-709133.0,334214.125,235677.078125,-708371.3125,-0.05029296875,1.0,0.07080078125,2.563476324081421,3.356933355331421,-0.2136230319738388,60.0,1409338.0,1.0
23136.3871947,220491.390625,227682.125,709065.4375,318678.59375,-709118.1875,334410.1875,235944.40625,-708356.6875,-0.0517578125,0.99853515625,0.07080078125,2.777099370956421,3.509521245956421,0.0610351525247097,60.0,1409339.0,1.0
23136.3896779,220802.171875,228008.640625,709079.4375,319041.40625,-709104.375,334702.5625,236292.640625,-708342.8125,-0.05126953125,0.997314453125,0.07373046875,3.021239995956421,3.570556402206421,0.1831054538488388,60.0,1409340.0,1.0
23136.3921675,220806.453125,228059.859375,709076.75,319115.5,-709105.0,334765.75,236347.53125,-708342.8125,-0.052490234375,0.99951171875,0.07666015625,3.112792730331421,3.814697027206421,0.1525878757238388,60.0,1409341.0,1.0
23136.4027562,220536.453125,227829.203125,709061.125,318882.4375,-709124.875,334568.15625,236099.875,-708362.875,-0.05078125,0.998291015625,0.0732421875,3.326415777206421,3.997802495956421,0.1220703050494194,60.0,1409342.0,1.0
23136.4027715,220151.546875,227427.3125,709044.3125,318426.375,-709130.3125,334183.4375,235676.171875,-708368.75,-0.0517578125,0.998779296875,0.06982421875,3.417968511581421,4.119872570037842,0.2441406100988388,60.0,1409343.0,1.0
23136.4046785,220495.953125,227686.40625,709066.9375,318664.71875,-709110.625,334381.03125,235946.90625,-708349.0,-0.0517578125,0.998291015625,0.070068359375,3.570556402206421,4.272460460662842,0.2746581733226776,60.0,1409344.0,1.0
23136.4190074,220797.609375,227998.796875,709079.1875,319016.53125,-709104.8125,334660.25,236284.234375,-708343.0625,-0.052001953125,0.99853515625,0.072265625,3.540038824081421,4.364013195037842,0.3967284858226776,60.0,1409345.0,1.0
23136.4190226,220805.65625,228053.875,709076.875,319098.78125,-709102.125,334728.65625,236345.484375,-708339.875,-0.052734375,0.997314453125,0.070556640625,3.570556402206421,4.486083507537842,0.4272460639476776,60.0,1409346.0,1.0
23136.4215221,220543.15625,227832.765625,709061.5,318871.4375,-709111.1875,334536.59375,236103.8125,-708348.875,-0.054931640625,0.99853515625,0.067138671875,3.753661870956421,4.638671398162842,0.5187987685203552,60.0,1409347.0,1.0
23136.4215342,220158.796875,227431.515625,709044.75,318414.375,-709126.9375,334152.6875,235678.5,-708365.1875,-0.05419921875,0.998779296875,0.066162109375,3.814697027206421,4.608153820037842,0.6713866591453552,60.0,1409348.0,1.0
23136.4240094,220504.625,227692.9375,709061.75,318644.25,-709110.125,334342.25,235942.25,-708348.875,-0.055419921875,0.99951171875,0.06494140625,3.845214605331421,4.669188976287842,0.7019042372703552,60.0,1409349.0,1.0
23136.4240175,220803.421875,228005.78125,709073.4375,318992.125,-709097.3125,334621.09375,236281.46875,-708335.6875,-0.05517578125,1.0,0.066650390625,3.845214605331421,4.760741710662842,0.6713866591453552,60.0,1409350.0,1.0
23136.4372046,220800.734375,228045.734375,709071.0625,319059.8125,-709099.3125,334677.78125,236331.625,-708337.375,-0.055908203125,1.0009765625,0.067138671875,3.845214605331421,4.791259288787842,0.7324218153953552,60.0,1409351.0,1.0
23136.442777,220541.1875,227824.8125,709058.0625,318839.25,-709112.1875,334493.0625,236095.9375,-708350.25,-0.054931640625,1.0029296875,0.064453125,3.936767339706421,4.882812023162842,0.8544921278953552,60.0,1409352.0,1.0
23136.4427899,220161.5625,227426.0625,709041.25,318382.1875,-709126.625,334110.40625,235670.375,-708364.75,-0.056640625,1.001708984375,0.063232421875,3.936767339706421,4.852294445037842,0.9460448622703552,60.0,1409353.0,1.0
23136.4446803,220509.453125,227688.828125,709059.3125,318614.65625,-709115.5625,334301.46875,235936.625,-708353.1875,-0.0556640625,1.000732421875,0.064697265625,3.967284917831421,4.913329601287842,1.1291502714157104,60.0,1409354.0,1.0
23136.4471834,220818.4375,228014.0,709071.875,318977.65625,-709102.4375,334590.6875,236284.421875,-708340.5,-0.05419921875,1.0029296875,0.060302734375,3.906249761581421,4.821776866912842,1.2207030057907104,60.0,1409355.0,1.0
23136.4509247,220815.9375,228056.375,709069.4375,319050.5,-709103.3125,334648.625,236331.890625,-708341.75,-0.056884765625,1.003662109375,0.06201171875,3.814697027206421,4.882812023162842,1.3427733182907104,60.0,1409356.0,1.0
23136.460255,220545.203125,227822.484375,709056.0,318820.65625,-709114.375,334455.25,236089.5,-708352.625,-0.0556640625,1.00634765625,0.061767578125,3.723144292831421,4.791259288787842,1.4648436307907104,60.0,1409357.0,1.0
23136.460269,220159.5,227421.671875,709040.4375,318362.96875,-709125.5,334073.3125,235665.1875,-708363.8125,-0.0556640625,1.007080078125,0.060302734375,3.631591558456421,4.730224132537842,1.5869139432907104,60.0,1409358.0,1.0
23136.4621824,220503.09375,227684.0,709059.625,318595.96875,-709109.5,334266.5,235931.25,-708347.4375,-0.0556640625,1.007568359375,0.060791015625,3.601073980331421,4.638671398162842,1.6174315214157104,60.0,1409359.0,1.0
23136.4709418,220812.53125,228009.171875,709073.4375,318957.4375,-709101.0,334553.40625,236275.734375,-708339.0625,-0.05517578125,1.0068359375,0.06103515625,3.417968511581421,4.577636241912842,1.6479490995407104,60.0,1409360.0,1.0
23136.4752421,220816.375,228058.796875,709071.0625,319030.3125,-709106.6875,334611.96875,236325.71875,-708344.6875,-0.05615234375,1.00830078125,0.061279296875,3.326415777206421,4.455565929412842,1.8615721464157104,60.0,1409361.0,1.0
23136.475253,220549.5,227831.078125,709058.1875,318805.53125,-709112.625,334423.875,236087.984375,-708350.625,-0.05419921875,1.0087890625,0.059326171875,3.173827886581421,4.364013195037842,1.8310545682907104,60.0,1409362.0,1.0
23136.4771786,220169.796875,227431.515625,709042.4375,318350.625,-709122.0,334045.9375,235666.875,-708360.0,-0.054443359375,1.0087890625,0.05712890625,3.051757574081421,4.241942882537842,1.9531248807907104,60.0,1409363.0,1.0
23136.4890087,220505.6875,227683.734375,709060.0625,318575.9375,-709110.5625,334231.375,235925.453125,-708348.75,-0.053466796875,1.010498046875,0.05810546875,2.929687261581421,4.211425304412842,1.9226073026657104,60.0,1409364.0,1.0
23136.4890241,220800.828125,227989.859375,709070.75,318920.78125,-709112.0,334505.40625,236259.203125,-708350.4375,-0.05419921875,1.0087890625,0.05712890625,2.746581792831421,4.119872570037842,1.8920897245407104,60.0,1409365.0,1.0
23136.4909235,220806.28125,228036.4375,709069.8125,318994.90625,-709116.75,334570.40625,236317.3125,-708355.4375,-0.0546875,1.009033203125,0.058349609375,2.624511480331421,3.997802495956421,1.8310545682907104,60.0,1409366.0,1.0
23136.494689,220556.5625,227830.71875,709057.6875,318780.3125,-709121.75,334394.8125,236088.4375,-708360.0,-0.053466796875,1.006591796875,0.056884765625,2.410888433456421,3.997802495956421,1.8920897245407104,60.0,1409367.0,1.0
23136.5071899,220159.421875,227419.625,709036.8125,318308.0,-709136.1875,334000.0625,235647.65625,-708374.3125,-0.054443359375,1.005126953125,0.059814453125,2.288818120956421,3.906249761581421,1.8005369901657104,60.0,1409368.0,1.0
23136.5102703,220483.421875,227652.4375,709053.9375,318519.875,-709123.3125,334172.1875,235891.734375,-708361.3125,-0.05126953125,1.006103515625,0.05859375,2.105712652206421,3.814697027206421,1.6784666776657104,60.0,1409369.0,1.0
23136.5102829,220780.171875,227955.703125,709065.5625,318861.34375,-709111.0625,334442.71875,236221.375,-708349.25,-0.05126953125,1.002685546875,0.057373046875,2.075195074081421,3.753661870956421,1.5563963651657104,60.0,1409370.0,1.0
23136.5121826,220784.1875,228005.953125,709064.9375,318926.78125,-709106.0,334496.65625,236267.25,-708344.1875,-0.051025390625,1.00146484375,0.05908203125,1.9531248807907104,3.631591558456421,1.5258787870407104,60.0,1409371.0,1.0
23136.514676,220536.09375,227800.5,709056.4375,318714.625,-709113.3125,334323.46875,236042.125,-708351.5,-0.050537109375,1.00048828125,0.058349609375,1.8615721464157104,3.570556402206421,1.5258787870407104,60.0,1409372.0,1.0
23136.5209428,220152.359375,227397.265625,709037.6875,318251.75,-709122.0,333939.0,235613.421875,-708360.1875,-0.050537109375,0.998779296875,0.06005859375,1.8310545682907104,3.540038824081421,1.4648436307907104,60.0,1409373.0,1.0
23136.5277924,220491.203125,227646.359375,709056.9375,318478.21875,-709106.5625,334126.5,235872.96875,-708344.6875,-0.051025390625,0.998779296875,0.0595703125,1.8615721464157104,3.479003667831421,1.3427733182907104,60.0,1409374.0,1.0
